file_path,pst_id,column_length,cut_length,phi,cut_depth,rho_wl,E_wl,HH_wl,GT_wl,GS_wl,G,GIc,GIIc
data/snowpits/2020-2021/snowpits-27173-caaml.xml,0,1000.0,450.0,25,380.0,292.25,42.50435458798165,P+,MFcr,,0.9276557031647906,0.8278143118168543,0.09984139134793632
data/snowpits/2020-2021/snowpits-30807-caaml.xml,0,1000.0,500.0,0.0,800.0,218.25,11.76284161008514,F+,DHla,2.0,1.458070140115837,1.3935631262886596,0.06450701382717723
data/snowpits/2020-2021/snowpits-29801-caaml.xml,0,1000.0,400.0,29,450.0,103.7,0.4451845325259753,F,,,0.42750644912787195,0.41979250807395346,0.007713941053918491
data/snowpits/2020-2021/snowpits-27376-caaml.xml,0,1000.0,370.0,29,250.0,142.82,1.820477288174619,F-,FC,,0.06753714163711824,0.06634339136798087,0.0011937502691373662
data/snowpits/2020-2021/snowpits-29475-caaml.xml,0,1000.0,400.0,15,650.0,204.0,8.73949373506776,4F,FC,1.0,0.5558139151215141,0.5375421639628704,0.018271751158643768
data/snowpits/2020-2021/snowpits-26169-caaml.xml,0,1000.0,400.0,0.0,590.0,184.0,5.550242516693784,4F,FCso,1.0,0.5779092601195204,0.5515538388325126,0.026355421287007685
data/snowpits/2020-2021/snowpits-26169-caaml.xml,1,1200.0,350.0,0.0,590.0,184.0,5.550242516693784,4F,FCso,1.0,0.3403798254267139,0.3197871520783114,0.02059267334840253
data/snowpits/2020-2021/snowpits-33152-caaml.xml,0,1000.0,490.0,24,1100.0,120.0,0.8462740448617735,F,FCso,2.0,3.019484662292086,2.9411577680425367,0.07832689424954926
data/snowpits/2020-2021/snowpits-28825-caaml.xml,0,1000.0,380.0,25,390.0,120.0,0.8462740448617735,F,FCxr,3.0,0.17072463693539539,0.16840949542615963,0.0023151415092357666
data/snowpits/2020-2021/snowpits-30361-caaml.xml,0,1030.0,380.0,15,1030.0,210.0,9.928381016949693,F,DHxr,2.0,0.891405478855109,0.8872136284539777,0.004191850401131345
data/snowpits/2020-2021/snowpits-26992-caaml.xml,0,1000.0,300.0,23,420.0,120.0,0.8462740448617735,F,FCso,1.5,0.17074691150271926,0.16988943182785007,0.0008574796748691812
data/snowpits/2020-2021/snowpits-28048-caaml.xml,0,1000.0,150.0,15,350.0,201.75,8.323253644976182,F-,DH,,0.0349532859915009,0.03411707781239402,0.0008362081791068818
data/snowpits/2020-2021/snowpits-28048-caaml.xml,1,1000.0,160.0,15,350.0,201.75,8.323253644976182,F-,DH,,0.04013025320953875,0.03890049799908518,0.0012297552104535733
data/snowpits/2020-2021/snowpits-28048-caaml.xml,2,1000.0,150.0,15,350.0,201.75,8.323253644976182,F-,DH,,0.0349532859915009,0.03411707781239402,0.0008362081791068818
data/snowpits/2020-2021/snowpits-28048-caaml.xml,3,1000.0,180.0,15,350.0,201.75,8.323253644976182,F-,DH,,0.05226304707297578,0.04990357329961689,0.0023594737733588942
data/snowpits/2020-2021/snowpits-34601-caaml.xml,0,1000.0,450.0,31,990.0,218.25,11.76284161008514,F+,DHxr,3.0,2.1376511151626048,2.0045285143622764,0.13312260080032837
data/snowpits/2020-2021/snowpits-33600-caaml.xml,0,900.0,450.0,22,950.0,292.25,42.50435458798165,1F,MFpc,4.0,3.0542911396348584,2.9921571292942915,0.06213401034056706
data/snowpits/2020-2021/snowpits-30103-caaml.xml,0,1000.0,530.0,22,360.0,158.0,2.8392571053874684,F,FC,2.0,0.9101497256877853,0.8549797159163403,0.05517000977144508
data/snowpits/2020-2021/snowpits-29111-caaml.xml,0,1000.0,280.0,0.0,590.0,173.18,4.2511220527893325,F+,FC,2.0,0.2562586335865935,0.24111563354607526,0.015143000040518243
data/snowpits/2020-2021/snowpits-32739-caaml.xml,0,1000.0,420.0,0.0,900.0,250.0,21.38206162361775,1F,FC,2.0,1.8239004356288846,1.821618139698969,0.002282295929915637
data/snowpits/2020-2021/snowpits-28013-caaml.xml,0,1000.0,310.0,29,380.0,210.0,9.928381016949693,F,DH,3.0,0.14291566041341602,0.14266829490217556,0.00024736551124045285
data/snowpits/2020-2021/snowpits-28013-caaml.xml,1,1000.0,280.0,29,530.0,210.0,9.928381016949693,F,DH,3.0,0.14101859616978252,0.13848382798318623,0.002534768186596274
data/snowpits/2020-2021/snowpits-29649-caaml.xml,0,1000.0,520.0,0.0,260.0,125.0,1.0127857821582387,F+,SH,10.0,1.4061438656043725,1.0844451609505246,0.32169870465384803
data/snowpits/2020-2021/snowpits-29649-caaml.xml,1,1000.0,520.0,0.0,780.0,250.0,21.38206162361775,1F,FC,1.0,2.40293974817045,2.3934582862221734,0.009481461948276627
data/snowpits/2020-2021/snowpits-31194-caaml.xml,0,1000.0,500.0,25,960.0,158.0,2.8392571053874684,F,FC,2.0,1.5285866775859653,1.518986452528944,0.009600225057021227
data/snowpits/2020-2021/snowpits-31267-caaml.xml,0,1200.0,450.0,19,1100.0,184.0,5.550242516693784,4F,FCso,,0.9636185953269766,0.9632266226471882,0.0003919726797884435
data/snowpits/2020-2021/snowpits-31120-caaml.xml,0,1000.0,530.0,15,440.0,248.0,20.639583747787405,1F,FCso,2.0,1.478825730896501,1.3121466151290244,0.16667911576747652
data/snowpits/2020-2021/snowpits-31120-caaml.xml,1,1000.0,320.0,15,690.0,260.0,25.409508808153134,1F,DH,2.0,0.3118608381239707,0.31097092968726825,0.0008899084367024562
data/snowpits/2020-2021/snowpits-29075-caaml.xml,0,1000.0,290.0,29,950.0,158.0,2.8392571053874684,F,FC,2.0,0.23696394970687956,0.22067793490729806,0.016286014799581496
data/snowpits/2020-2021/snowpits-28830-caaml.xml,0,1000.0,240.0,32,400.0,120.0,0.8462740448617735,F,FCso,1.0,0.07593642773885866,0.07586198941137784,7.443832748081193e-05
data/snowpits/2020-2021/snowpits-29167-caaml.xml,0,1000.0,550.0,29,810.0,235.0,16.28591383450466,4F,DHxr,,1.8748651123172395,1.8344714642529425,0.040393648064297114
data/snowpits/2020-2021/snowpits-30751-caaml.xml,0,1000.0,300.0,5,1200.0,210.0,9.928381016949693,F,DHla,4.0,0.5760963148255186,0.5760679276633877,2.8387162130916048e-05
data/snowpits/2020-2021/snowpits-27001-caaml.xml,0,1000.0,300.0,20,360.0,158.0,2.8392571053874684,F,FC,2.0,0.09004096484638358,0.08983897810237833,0.00020198674400524825
data/snowpits/2020-2021/snowpits-31325-caaml.xml,0,1050.0,240.0,32,1020.0,188.82,6.219059461655684,4F-,FC,1.0,0.18349911961021717,0.15859550335698328,0.0249036162532339
data/snowpits/2020-2021/snowpits-27148-caaml.xml,0,1000.0,400.0,16,350.0,204.0,8.73949373506776,4F,FC,1.5,0.3213444884329645,0.310121971853446,0.011222516579518517
data/snowpits/2020-2021/snowpits-26062-caaml.xml,0,1000.0,270.0,9,480.0,250.0,21.38206162361775,1F,FC,2.0,0.16203785131434034,0.16125282699006316,0.0007850243242771804
data/snowpits/2020-2021/snowpits-30994-caaml.xml,0,1000.0,450.0,20,600.0,184.0,5.550242516693784,4F,FCxr,,0.6051750834602803,0.6032621416396715,0.0019129418206087104
data/snowpits/2020-2021/snowpits-25565-caaml.xml,0,1000.0,200.0,29,120.0,173.18,4.2511220527893325,F+,FC,1.0,0.0434855395295003,0.038177415404880254,0.005308124124620047
data/snowpits/2020-2021/snowpits-29466-caaml.xml,0,1000.0,420.0,15,450.0,173.18,4.2511220527893325,F+,FC,2.0,0.4696710870695865,0.45185800800044973,0.01781307906913678
data/snowpits/2020-2021/snowpits-26769-caaml.xml,0,1000.0,180.0,20,200.0,248.0,20.639583747787405,1F,FCsf,1.0,0.03722005255734058,0.03699151838271197,0.00022853417462861383
data/snowpits/2020-2021/snowpits-30396-caaml.xml,0,1000.0,350.0,25,1070.0,120.0,0.8462740448617735,F,FCxr,2.5,0.6301221739330525,0.6179040955087647,0.0122180784242878
data/snowpits/2020-2021/snowpits-28315-caaml.xml,0,1000.0,270.0,12,470.0,210.0,9.928381016949693,F,DH,2.0,0.13412290772149515,0.13170414628155003,0.002418761439945124
data/snowpits/2020-2021/snowpits-28004-caaml.xml,0,1000.0,310.0,0,480.0,265.18,27.713597827607405,1F+,FC,1.0,0.14559653694599045,0.1425154795919372,0.0030810573540532515
data/snowpits/2020-2021/snowpits-28004-caaml.xml,1,1000.0,270.0,0,550.0,219.18,11.984987850745158,4F+,FC,1.0,0.1320652994012257,0.12969296717267015,0.0023723322285555534
data/snowpits/2020-2021/snowpits-26870-caaml.xml,0,1000.0,300.0,22,580.0,204.0,8.73949373506776,4F,FC,3.0,0.1977651572662267,0.19776241713552092,2.7401307057694233e-06
data/snowpits/2020-2021/snowpits-26870-caaml.xml,1,1000.0,300.0,22,290.0,125.12,1.017070776373487,4F-,DFdc,1.0,0.24508281500899623,0.22129749422640393,0.023785320782592295
data/snowpits/2020-2021/snowpits-26870-caaml.xml,2,1000.0,300.0,22,750.0,235.0,16.28591383450466,4F,DHch,5.0,0.24971939904709498,0.24702002458571087,0.0026993744613841002
data/snowpits/2020-2021/snowpits-34161-caaml.xml,0,1500.0,250.0,30,560.0,210.0,9.928381016949693,F,DHxr,2.0,0.09830567771892866,0.09418966592464115,0.004116011794287508
data/snowpits/2020-2021/snowpits-27293-caaml.xml,0,1000.0,450.0,21,400.0,120.0,0.8462740448617735,F,FCxr,1.0,0.32635329829976095,0.3250361350973499,0.0013171632024110646
data/snowpits/2020-2021/snowpits-31178-caaml.xml,0,1300.0,620.0,19,1290.0,162.88,3.24587421255852,4F-,FCxr,2.0,3.2820337514896805,3.270631392941265,0.011402358548415382
data/snowpits/2020-2021/snowpits-27933-caaml.xml,0,1000.0,390.0,26,590.0,184.0,5.550242516693784,4F,FCxr,3.0,0.3574150127551718,0.35281885543568325,0.004596157319488553
data/snowpits/2020-2021/snowpits-34810-caaml.xml,0,1000.0,300.0,23,850.0,210.0,9.928381016949693,F,DH,,0.31705718575719816,0.3088104964599702,0.008246689297227933
data/snowpits/2020-2021/snowpits-26512-caaml.xml,0,1000.0,290.0,32,90.0,120.0,0.8462740448617735,F,FCso,2.0,0.1831925311516529,0.15117741446802616,0.03201511668362676
data/snowpits/2020-2021/snowpits-26512-caaml.xml,1,1000.0,580.0,32,280.0,188.82,6.219059461655684,4F-,FC,1.0,0.6407339411201066,0.6064061924440086,0.034327748676097954
data/snowpits/2020-2021/snowpits-29164-caaml.xml,0,1000.0,410.0,31,800.0,184.0,5.550242516693784,4F,FCxr,1.5,0.5519701487578096,0.5406145493191016,0.011355599438708019
data/snowpits/2020-2021/snowpits-29164-caaml.xml,1,900.0,370.0,31,800.0,184.0,5.550242516693784,4F,FCxr,1.5,0.5057723597980182,0.49019214230836705,0.015580217489651112
data/snowpits/2020-2021/snowpits-30481-caaml.xml,0,1000.0,300.0,32,1080.0,142.82,1.820477288174619,F-,FC,,0.40090871820513774,0.3784343996235195,0.022474318581618226
data/snowpits/2020-2021/snowpits-26906-caaml.xml,0,1000.0,150.0,20,200.0,292.25,42.50435458798165,P,MFcr,2.0,0.042615115917129305,0.03930916117541234,0.0033059547417169668
data/snowpits/2020-2021/snowpits-28239-caaml.xml,0,1000.0,240.0,20,620.0,120.0,0.8462740448617735,F,FCso,1.0,0.1421484229344258,0.13990963457504965,0.0022387883593761506
data/snowpits/2020-2021/snowpits-28662-caaml.xml,0,1000.0,450.0,0.0,700.0,158.2,2.8551047529719544,4F,,,1.016775158676059,1.0063224461859626,0.010452712490096333
data/snowpits/2020-2021/snowpits-33995-caaml.xml,0,1000.0,280.0,0.0,290.0,292.25,42.50435458798165,P+,MFcr,,0.5703581000980715,0.3761378804181672,0.19422021967990435
data/snowpits/2020-2021/snowpits-31624-caaml.xml,0,1000.0,300.0,21,620.0,158.0,2.8392571053874684,F,FC,,0.23780585604546192,0.2356482062223482,0.002157649823113725
data/snowpits/2020-2021/snowpits-31624-caaml.xml,1,1000.0,500.0,21,900.0,184.0,5.550242516693784,4F,FCxr,,1.527502740307776,1.5274600814610406,4.265884673556494e-05
data/snowpits/2020-2021/snowpits-27541-caaml.xml,0,1000.0,500.0,25,540.0,120.0,0.8462740448617735,F,FCso,1.0,0.8013028731281261,0.8005068666510915,0.0007960064770346056
data/snowpits/2020-2021/snowpits-25522-caaml.xml,0,1000.0,300.0,35,390.0,120.0,0.8462740448617735,F,FCso,2.0,0.14048191852584208,0.14022057031887578,0.0002613482069662936
data/snowpits/2020-2021/snowpits-33033-caaml.xml,0,1000.0,450.0,30,430.0,120.0,0.8462740448617735,F,FCxr,2.0,0.412856954034977,0.412695636628201,0.00016131740677600393
data/snowpits/2020-2021/snowpits-29803-caaml.xml,0,900.0,150.0,18,290.0,81.0,0.15012313383271017,F,PP,1.0,0.07968905772088138,0.07408873020331769,0.005600327517563689
data/snowpits/2020-2021/snowpits-28192-caaml.xml,0,1300.0,280.0,26,890.0,184.0,5.550242516693784,4F,FCso,2.0,0.20891808709241327,0.2010260241852681,0.007892062907145156
data/snowpits/2020-2021/snowpits-30063-caaml.xml,0,1200.0,360.0,37,770.0,184.0,5.550242516693784,4F,FCso,1.0,0.2348165555641874,0.2175689298351061,0.017247625729081322
data/snowpits/2020-2021/snowpits-30769-caaml.xml,0,1000.0,320.0,26,670.0,142.82,1.820477288174619,F-,FC,3.0,0.27547223792546727,0.27266310729126414,0.0028091306342031244
data/snowpits/2020-2021/snowpits-28107-caaml.xml,0,1000.0,340.0,10,470.0,250.0,21.38206162361775,1F,FC,2.0,0.2756791772899542,0.2699414513995264,0.005737725890427812
data/snowpits/2020-2021/snowpits-30883-caaml.xml,0,1000.0,450.0,20,500.0,292.25,42.50435458798165,P,MF,5.0,0.7145845360043042,0.6911449059257817,0.02343963007852246
data/snowpits/2020-2021/snowpits-26849-caaml.xml,0,1000.0,120.0,0.0,350.0,98.88,0.3610694569425981,F-,FCsf,1.0,0.03973087323634726,0.036514818077010465,0.003216055159336795
data/snowpits/2020-2021/snowpits-25537-caaml.xml,0,1000.0,300.0,24,590.0,208.0,9.519019413471497,1F,,,0.20495116926714319,0.2040713791760455,0.0008797900910976851
data/snowpits/2020-2021/snowpits-30550-caaml.xml,0,1000.0,400.0,16,740.0,125.0,1.0127857821582387,F,SHsu,4.0,0.6148922166080666,0.6148863907983942,5.825809672354143e-06
data/snowpits/2020-2021/snowpits-27263-caaml.xml,0,1000.0,350.0,28,290.0,120.0,0.8462740448617735,F,FCso,1.0,0.17030912311416513,0.16638604985773706,0.003923073256428075
data/snowpits/2020-2021/snowpits-30932-caaml.xml,0,1000.0,280.0,22,500.0,220.78459287812277,12.375880243423675,1F+,RG,0.5,0.1535990556871366,0.15330314351042057,0.0002959121767160339
data/snowpits/2020-2021/snowpits-26647-caaml.xml,0,1000.0,350.0,35,770.0,173.18,4.2511220527893325,F+,FC,3.0,0.36675872820073663,0.336842286909426,0.029916441291310575
data/snowpits/2020-2021/snowpits-26214-caaml.xml,0,1000.0,180.0,35,200.0,120.0,0.8462740448617735,F,FCsf,1.0,0.02839867968190785,0.028335618644794072,6.306103711377599e-05
data/snowpits/2020-2021/snowpits-28322-caaml.xml,0,1000.0,300.0,30,560.0,98.88,0.3610694569425981,F-,FCso,1.5,0.1916640728993897,0.1916597941937307,4.278705658995728e-06
data/snowpits/2020-2021/snowpits-31659-caaml.xml,0,1400.0,650.0,25,1400.0,251.75,22.048510069372696,1F-,DH,4.0,3.2871655426993103,3.239297890203164,0.04786765249614626
data/snowpits/2020-2021/snowpits-28630-caaml.xml,0,1000.0,490.0,31,850.0,125.0,1.0127857821582387,F,SH,4.0,2.0464880952317204,1.9536016968625747,0.0928863983691456
data/snowpits/2020-2021/snowpits-33055-caaml.xml,0,1000.0,350.0,27,1000.0,125.0,1.0127857821582387,4F,SHsu,3.0,1.0904095014448558,1.0067575322695659,0.08365196917528996
data/snowpits/2020-2021/snowpits-27688-caaml.xml,0,1000.0,0.0,28,600.0,141.12,1.7270433427148753,F+,FCxr,,0.0077584029201538535,0.005868416672164851,0.0018899862479890028
data/snowpits/2020-2021/snowpits-31440-caaml.xml,0,1000.0,530.0,15,440.0,250.0,21.38206162361775,1F,FC,2.0,1.478825730896501,1.3121466151290244,0.16667911576747652
data/snowpits/2020-2021/snowpits-31440-caaml.xml,1,1000.0,320.0,15,690.0,260.0,25.409508808153134,1F,DHpr,2.0,0.3108541397889506,0.31009869153302005,0.0007554482559305385
data/snowpits/2020-2021/snowpits-27354-caaml.xml,0,1000.0,250.0,24,300.0,120.0,0.8462740448617735,F,FCso,2.0,0.15442977431702729,0.14642704189857905,0.008002732418448238
data/snowpits/2020-2021/snowpits-30349-caaml.xml,0,1000.0,420.0,25,560.0,184.0,5.550242516693784,4F,FCso,6.0,0.4765542117184501,0.4764263812991316,0.00012783041931845122
data/snowpits/2020-2021/snowpits-28538-caaml.xml,1,1200.0,440.0,5,190.0,158.0,2.8392571053874684,F,FC,2.0,0.3960932461042938,0.27778418095720536,0.11830906514708843
data/snowpits/2020-2021/snowpits-27611-caaml.xml,0,1000.0,300.0,30,450.0,292.25,42.50435458798165,P+,MFcr,,0.12670672313318687,0.12516026813871475,0.001546454994472124
data/snowpits/2020-2021/snowpits-33034-caaml.xml,0,1000.0,350.0,30,370.0,205.12,8.952591598486295,4F+,FCxr,2.0,0.1855776587294418,0.18542549248294948,0.00015216624649231334
data/snowpits/2020-2021/snowpits-32996-caaml.xml,0,1000.0,250.0,25,750.0,259.0,24.982304681329776,P,RGsr,0.5,0.1704840957877873,0.16312708183831093,0.0073570139494763724
data/snowpits/2020-2021/snowpits-33942-caaml.xml,0,1200.0,450.0,5,570.0,210.0,9.928381016949693,F,DHxr,2.0,0.6085710111558862,0.5835434242818814,0.02502758687400479
data/snowpits/2020-2021/snowpits-31279-caaml.xml,0,1000.0,350.0,14,620.0,260.0,25.409508808153134,1F,DH,3.0,0.4247563346442096,0.42362377006155616,0.0011325645826534305
data/snowpits/2020-2021/snowpits-30384-caaml.xml,0,1000.0,500.0,32,800.0,125.0,1.0127857821582387,,SH,2.0,1.335557525828167,1.302848148449214,0.03270937737895288
data/snowpits/2020-2021/snowpits-28588-caaml.xml,0,1000.0,400.0,31,550.0,162.88,3.24587421255852,4F-,FCxr,0.5,0.3446752536939816,0.34268432263727827,0.0019909310567033235
data/snowpits/2020-2021/snowpits-30835-caaml.xml,0,1000.0,70.0,22,320.0,158.0,2.8392571053874684,F,FC,2.0,0.011988965472151423,0.011026519652266325,0.0009624458198850977
data/snowpits/2020-2021/snowpits-27110-caaml.xml,0,1000.0,350.0,30,390.0,158.0,2.8392571053874684,F,FC,1.0,0.19815066906503706,0.1980959189653396,5.475009969746669e-05
data/snowpits/2020-2021/snowpits-33026-caaml.xml,0,1000.0,480.0,30,450.0,292.25,42.50435458798165,K-,IFil,,0.4251139773939595,0.4251069148794153,7.0625145442061525e-06
data/snowpits/2020-2021/snowpits-33032-caaml.xml,0,1000.0,400.0,30,440.0,158.0,2.8392571053874684,F,FC,4.0,0.3197648146532127,0.3177595284415257,0.0020052862116869976
data/snowpits/2020-2021/snowpits-31277-caaml.xml,0,1000.0,380.0,11,540.0,210.0,9.928381016949693,F,DH,4.0,0.4064478236861512,0.406423022694424,2.4800991727177864e-05
data/snowpits/2020-2021/snowpits-29405-caaml.xml,0,1000.0,400.0,36,700.0,217.0,11.469285607132804,1F,RGwp,,0.5015157547606999,0.45914781178646763,0.04236794297423229
data/snowpits/2020-2021/snowpits-31784-caaml.xml,0,1300.0,500.0,25,1200.0,188.82,6.219059461655684,4F-,FC,4.0,1.2603398538984574,1.24311647225316,0.017223381645297256
data/snowpits/2020-2021/snowpits-28988-caaml.xml,0,1000.0,400.0,33,1120.0,141.12,1.7270433427148753,F+,FCso,3.0,1.2904560510416982,1.1809825467639217,0.10947350427777655
data/snowpits/2020-2021/snowpits-32722-caaml.xml,0,1000.0,400.0,35,1000.0,210.0,9.928381016949693,F,DHxr,3.0,0.8036849669565949,0.7398790266655413,0.06380594029105363
data/snowpits/2020-2021/snowpits-32498-caaml.xml,0,1000.0,270.0,29,670.0,158.0,2.8392571053874684,F,FC,2.0,0.16222038038661635,0.15273490781083907,0.009485472575777275
data/snowpits/2020-2021/snowpits-29533-caaml.xml,0,1150.0,300.0,23,1150.0,210.0,9.928381016949693,F,DHch,6.0,0.42098337797572194,0.4008234075441646,0.020159970431557296
data/snowpits/2020-2021/snowpits-32670-caaml.xml,0,1000.0,400.0,24,610.0,158.0,2.8392571053874684,F,FC,,0.4204904796047559,0.4128110837235586,0.007679395881197275
data/snowpits/2020-2021/snowpits-25615-caaml.xml,0,1000.0,300.0,31,90.0,158.0,2.8392571053874684,F,FC,0.5,0.06932401413948899,0.04058406992729887,0.028739944212190123
data/snowpits/2020-2021/snowpits-40580-caaml.xml,0,1000.0,300.0,29,700.0,210.0,9.928381016949693,F,DH,3.0,0.22138507283811856,0.21710741582219184,0.004277657015926721
data/snowpits/2020-2021/snowpits-28778-caaml.xml,0,1000.0,250.0,0,390.0,210.0,9.928381016949693,F,DH,8.0,0.1326149314114984,0.12358786617903127,0.00902706523246714
data/snowpits/2020-2021/snowpits-30513-caaml.xml,0,1000.0,400.0,34,210.0,204.0,8.73949373506776,4F,FC,1.5,0.17934623830186758,0.17450121058213003,0.004845027719737549
data/snowpits/2020-2021/snowpits-26387-caaml.xml,0,1000.0,300.0,15,400.0,292.25,42.50435458798165,K,IF,,0.15073854560015995,0.14838557675490324,0.002352968845256709
data/snowpits/2020-2021/snowpits-30910-caaml.xml,0,1300.0,450.0,34,400.0,292.25,42.50435458798165,K+,MFcr,,0.20619485548118882,0.20560036712616717,0.0005944883550216518
data/snowpits/2020-2021/snowpits-30910-caaml.xml,1,1300.0,700.0,34,500.0,292.25,42.50435458798165,K+,MFpc,2.0,1.08558324326113,1.0812821095491694,0.004301133711960631
data/snowpits/2020-2021/snowpits-30910-caaml.xml,2,1300.0,550.0,34,500.0,292.25,42.50435458798165,K+,MFpc,2.0,0.4409119185919395,0.4363876885542531,0.004524230037686454
data/snowpits/2020-2021/snowpits-30645-caaml.xml,0,1000.0,350.0,15,1150.0,234.82,16.23109826588574,1F-,FC,2.0,0.945462514887799,0.933015338898232,0.012447175989567039
data/snowpits/2020-2021/snowpits-30507-caaml.xml,0,1000.0,300.0,0.0,790.0,158.0,2.8392571053874684,F,FC,2.0,0.3724846478309595,0.3587222557680048,0.013762392062954733
data/snowpits/2020-2021/snowpits-31410-caaml.xml,0,1000.0,420.0,20,850.0,125.0,1.0127857821582387,4F+,SH,3.0,0.7912274865460047,0.7772430753480751,0.01398441119792959
data/snowpits/2020-2021/snowpits-33370-caaml.xml,0,1000.0,150.0,38,590.0,202.0738495144293,8.382200486413158,1F,RG,2.0,0.047632408779016366,0.03903916217130835,0.008593246607708016
data/snowpits/2020-2021/snowpits-30058-caaml.xml,0,1000.0,170.0,0.0,200.0,333.12,75.60606810494492,P+,FCxr,0.5,0.04151648936994163,0.035955598506089675,0.005560890863851953
data/snowpits/2020-2021/snowpits-30058-caaml.xml,1,1000.0,430.0,0.0,600.0,235.0,16.28591383450466,4F,DH,3.0,0.9319828949735397,0.928386035420933,0.0035968595526066987
data/snowpits/2020-2021/snowpits-27710-caaml.xml,0,1000.0,350.0,33,500.0,292.25,42.50435458798165,K,MFcr,,0.1982434929748083,0.1958623413232889,0.0023811516515194068
data/snowpits/2020-2021/snowpits-27710-caaml.xml,1,1000.0,250.0,33,500.0,292.25,42.50435458798165,K,MFcr,,0.0925911559159136,0.08829275509373223,0.004298400822181374
data/snowpits/2020-2021/snowpits-30424-caaml.xml,0,1000.0,200.0,22,900.0,210.0,9.928381016949693,F,DH,,0.1615922854652088,0.1550731403927381,0.006519145072470706
data/snowpits/2020-2021/snowpits-29349-caaml.xml,0,1000.0,420.0,16,440.0,173.18,4.2511220527893325,F+,FC,2.0,0.40386510907284867,0.4022933837453389,0.0015717253275097684
data/snowpits/2020-2021/snowpits-27289-caaml.xml,0,1000.0,200.0,25,950.0,120.0,0.8462740448617735,F,FCxr,,0.17432633354723998,0.16240528159485756,0.01192105195238241
data/snowpits/2020-2021/snowpits-28210-caaml.xml,0,1000.0,400.0,36,500.0,158.2,2.8551047529719544,4F,,,0.3317653417405609,0.3313415630377814,0.00042377870277948774
data/snowpits/2020-2021/snowpits-26770-caaml.xml,0,1000.0,330.0,5,290.0,158.0,2.8392571053874684,F,FC,1.0,0.41476998421838507,0.33088100573010865,0.08388897848827644
data/snowpits/2020-2021/snowpits-29503-caaml.xml,0,900.0,300.0,18,430.0,158.0,2.8392571053874684,F,FC,1.0,0.2455401647090383,0.2404774359420128,0.005062728767025525
data/snowpits/2020-2021/snowpits-32504-caaml.xml,0,1000.0,400.0,31,920.0,312.0,56.67529017639407,P,FCxr,,0.7839093048861397,0.7341412392675328,0.04976806561860694
data/snowpits/2020-2021/snowpits-31550-caaml.xml,0,1000.0,320.0,0,540.0,158.0,2.8392571053874684,F,FC,2.5,0.30020097320751515,0.2823665227422855,0.017834450465229634
data/snowpits/2020-2021/snowpits-31550-caaml.xml,1,1000.0,320.0,0,810.0,210.0,9.928381016949693,F,DH,8.0,0.4455071946341772,0.42035971710902253,0.025147477525154643
data/snowpits/2020-2021/snowpits-31760-caaml.xml,0,1200.0,600.0,20,1200.0,235.0,16.28591383450466,4F,DHla,4.0,3.887529224053,3.8500918017416526,0.03743742231134746
data/snowpits/2020-2021/snowpits-32226-caaml.xml,0,1000.0,350.0,30,500.0,120.0,0.8462740448617735,F,FCxr,2.0,0.1823260918815943,0.1798174659703397,0.002508625911254575
data/snowpits/2020-2021/snowpits-27784-caaml.xml,0,1000.0,280.0,25,420.0,120.0,0.8462740448617735,F,FCso,,0.10444928828419496,0.10444755236967848,1.7359145164857782e-06
data/snowpits/2020-2021/snowpits-33168-caaml.xml,0,1000.0,540.0,0.0,470.0,158.0,2.8392571053874684,F,FC,1.0,1.1805686084099958,1.0957095205804337,0.08485908782956218
data/snowpits/2020-2021/snowpits-33168-caaml.xml,1,1000.0,490.0,0.0,1010.0,226.75,13.916231345891948,4F-,DHxr,4.0,2.3628560448279314,2.344237304054609,0.018618740773322193
data/snowpits/2020-2021/snowpits-32394-caaml.xml,0,1100.0,400.0,34,1010.0,235.0,16.28591383450466,4F,DHxr,,0.7389626415105087,0.670149325825514,0.06881331568499469
data/snowpits/2020-2021/snowpits-27423-caaml.xml,0,1000.0,230.0,25,430.0,205.12,8.952591598486295,4F+,FCso,1.0,0.07407120268133191,0.07403746140077408,3.3741280557830346e-05
data/snowpits/2020-2021/snowpits-31162-caaml.xml,0,1000.0,350.0,15,750.0,141.12,1.7270433427148753,F+,FCso,,0.37999811416223545,0.3780864189930984,0.0019116951691370014
data/snowpits/2020-2021/snowpits-31162-caaml.xml,1,1000.0,200.0,15,1170.0,292.25,42.50435458798165,1F,MFcr,,0.20413241471826354,0.1999555778526724,0.0041768368655911315
data/snowpits/2020-2021/snowpits-27941-caaml.xml,1,1000.0,500.0,30,870.0,120.0,0.8462740448617735,F,FCxr,1.5,1.1860188163558432,1.158721503798392,0.027297312557451207
data/snowpits/2020-2021/snowpits-26829-caaml.xml,0,1000.0,80.0,35,200.0,210.0,9.928381016949693,F,DH,2.0,0.004950236899776244,0.004179017825843413,0.000771219073932831
data/snowpits/2020-2021/snowpits-27073-caaml.xml,0,1000.0,400.0,29,220.0,101.0,0.3963944665536936,F,DFdc,1.0,0.3840598271725186,0.3420004769900923,0.0420593501824263
data/snowpits/2020-2021/snowpits-28255-caaml.xml,0,1400.0,350.0,33,1400.0,125.0,1.0127857821582387,1F+,SH,3.0,0.46638239253543334,0.4079371243327103,0.058445268202723076
