file_path,pst_id,column_length,cut_length,phi,rho_wl,E_wl,HH_wl,GT_wl,GS_wl,G,GIc,GIIc
data/snowpits/2020-2021/snowpits-26512-caaml.xml,0,1000.0,290.0,32,120.0,0.8462740448617735,F,FCso,2.0,0.2516686810415215,0.2091738856357297,0.04249479540579184
data/snowpits/2020-2021/snowpits-26512-caaml.xml,1,1000.0,580.0,32,188.82,6.219059461655684,4F-,FC,1.0,0.5950492557085997,0.41849636914644767,0.17655288656215204
data/snowpits/2020-2021/snowpits-29164-caaml.xml,0,1000.0,410.0,31,184.0,5.550242516693784,4F,FCxr,1.5,0.7965962851052374,0.7715300832130048,0.025066201892232683
data/snowpits/2020-2021/snowpits-29164-caaml.xml,1,900.0,370.0,31,184.0,5.550242516693784,4F,FCxr,1.5,0.7071940950437666,0.6921257806694495,0.015068314374317129
data/snowpits/2020-2021/snowpits-30481-caaml.xml,0,1000.0,300.0,32,142.82,1.820477288174619,F-,FC,,1.419650799896821,1.4194801919074727,0.00017060798934844155
data/snowpits/2020-2021/snowpits-26906-caaml.xml,0,1000.0,150.0,20,292.25,42.50435458798165,P,MFcr,2.0,0.13336633030697254,0.04871012602912854,0.084656204277844
data/snowpits/2020-2021/snowpits-28239-caaml.xml,0,1000.0,240.0,20,120.0,0.8462740448617735,F,FCso,1.0,0.305445719764306,0.30455074333292415,0.0008949764313818829
data/snowpits/2020-2021/snowpits-28662-caaml.xml,0,1000.0,450.0,0.0,158.2,2.8551047529719544,4F,,,0.538034884541465,0.5172833849085139,0.02075149963295111
data/snowpits/2020-2021/snowpits-33995-caaml.xml,0,1000.0,280.0,0.0,292.25,42.50435458798165,P+,MFcr,,1.4950300795811104,0.308832405930264,1.1861976736508464
data/snowpits/2020-2021/snowpits-31624-caaml.xml,0,1000.0,300.0,21,158.0,2.8392571053874684,F,FC,,0.36912630749200576,0.33824503483760787,0.030881272654397888
data/snowpits/2020-2021/snowpits-31624-caaml.xml,1,1000.0,500.0,21,184.0,5.550242516693784,4F,FCxr,,1.5422364503480115,1.4583756967078967,0.08386075364011471
data/snowpits/2020-2021/snowpits-27541-caaml.xml,0,1000.0,500.0,25,120.0,0.8462740448617735,F,FCso,1.0,1.5333174981953577,1.5333102326892725,7.2655060852059706e-06
data/snowpits/2020-2021/snowpits-25522-caaml.xml,0,1000.0,300.0,35,120.0,0.8462740448617735,F,FCso,2.0,0.38902139841818273,0.3765359597289774,0.012485438689205295
data/snowpits/2020-2021/snowpits-33033-caaml.xml,0,1000.0,450.0,30,120.0,0.8462740448617735,F,FCxr,2.0,0.8685368808668315,0.8631957449737381,0.005341135893093332
data/snowpits/2020-2021/snowpits-29803-caaml.xml,0,900.0,150.0,18,81.0,0.15012313383271017,F,PP,1.0,0.20353017714401228,0.1961566105705986,0.007373566573413682
data/snowpits/2020-2021/snowpits-28192-caaml.xml,0,1300.0,280.0,26,184.0,5.550242516693784,4F,FCso,2.0,0.32395452066572433,0.3197613573767789,0.004193163288945421
data/snowpits/2020-2021/snowpits-30063-caaml.xml,0,1200.0,360.0,37,184.0,5.550242516693784,4F,FCso,1.0,0.40986609913214056,0.4032416822536413,0.006624416878499214
data/snowpits/2020-2021/snowpits-30769-caaml.xml,0,1000.0,320.0,26,142.82,1.820477288174619,F-,FC,3.0,0.534640053003999,0.5320104722800015,0.0026295807239974304
data/snowpits/2020-2021/snowpits-28107-caaml.xml,0,1000.0,340.0,10,250.0,21.38206162361775,1F,FC,2.0,0.14812531139145138,0.11804336966735976,0.030081941724091624
data/snowpits/2020-2021/snowpits-30883-caaml.xml,0,1000.0,450.0,20,292.25,42.50435458798165,P,MF,5.0,0.9316333032124102,0.6398390714185769,0.2917942317938333
data/snowpits/2020-2021/snowpits-26849-caaml.xml,0,1000.0,120.0,0.0,98.88,0.3610694569425981,F-,FCsf,1.0,0.05731495446110729,0.05428223421285532,0.00303272024825197
data/snowpits/2020-2021/snowpits-25537-caaml.xml,0,1000.0,300.0,24,208.0,9.519019413471497,1F,,,0.2183091687001666,0.20555435817033343,0.012754810529833165
data/snowpits/2020-2021/snowpits-30550-caaml.xml,0,1000.0,400.0,16,125.0,1.0127857821582387,F,SHsu,4.0,1.0116066439696667,1.0096650604410027,0.0019415835286640671
data/snowpits/2020-2021/snowpits-27263-caaml.xml,0,1000.0,350.0,28,120.0,0.8462740448617735,F,FCso,1.0,0.3045987354253243,0.29287344050219755,0.011725294923126734
data/snowpits/2020-2021/snowpits-30932-caaml.xml,0,1000.0,280.0,22,220.78459287812277,12.375880243423675,1F+,RG,0.5,0.1541417689343423,0.1342398050360787,0.019901963898263597
data/snowpits/2020-2021/snowpits-26647-caaml.xml,0,1000.0,350.0,35,173.18,4.2511220527893325,F+,FC,3.0,0.5805513575130399,0.5805237540814803,2.76034315595936e-05
data/snowpits/2020-2021/snowpits-26214-caaml.xml,0,1000.0,180.0,35,120.0,0.8462740448617735,F,FCsf,1.0,0.0719504918171467,0.06925503878060149,0.002695453036545216
data/snowpits/2020-2021/snowpits-28322-caaml.xml,0,1000.0,300.0,30,98.88,0.3610694569425981,F-,FCso,1.5,0.7400753460835414,0.7389750153836949,0.0011003306998464445
data/snowpits/2020-2021/snowpits-31659-caaml.xml,0,1400.0,650.0,25,251.75,22.048510069372696,1F-,DH,4.0,2.084627196191814,1.9792763640473445,0.10535083214446954
data/snowpits/2020-2021/snowpits-28630-caaml.xml,0,1000.0,490.0,31,125.0,1.0127857821582387,F,SH,4.0,5.506237660667587,5.433787242157674,0.07245041850991317
data/snowpits/2020-2021/snowpits-33055-caaml.xml,0,1000.0,350.0,27,125.0,1.0127857821582387,4F,SHsu,3.0,3.525043545568453,3.449363657824629,0.07567988774382396
data/snowpits/2020-2021/snowpits-27688-caaml.xml,0,1000.0,0.0,28,141.12,1.7270433427148753,F+,FCxr,,0.030751240103713412,0.029683195983652086,0.0010680441200613267
data/snowpits/2020-2021/snowpits-31440-caaml.xml,0,1000.0,530.0,15,250.0,21.38206162361775,1F,FC,2.0,1.7573857542917226,1.0993397461742174,0.6580460081175054
data/snowpits/2020-2021/snowpits-31440-caaml.xml,1,1000.0,320.0,15,260.0,25.409508808153134,1F,DHpr,2.0,0.21775674205704418,0.1862388190566917,0.03151792300035248
data/snowpits/2020-2021/snowpits-27354-caaml.xml,0,1000.0,250.0,24,120.0,0.8462740448617735,F,FCso,2.0,0.29555849479132823,0.2726078125874177,0.02295068220391058
data/snowpits/2020-2021/snowpits-30349-caaml.xml,0,1000.0,420.0,25,184.0,5.550242516693784,4F,FCso,6.0,0.5241587986990175,0.4823898421521346,0.04176895654688288
data/snowpits/2020-2021/snowpits-28538-caaml.xml,1,1200.0,440.0,5,158.0,2.8392571053874684,F,FC,2.0,0.3366813616093387,0.19083643536370617,0.14584492624563253
data/snowpits/2020-2021/snowpits-27611-caaml.xml,0,1000.0,300.0,30,292.25,42.50435458798165,P+,MFcr,,0.09151549727905017,0.0765189186785365,0.014996578600513672
data/snowpits/2020-2021/snowpits-33034-caaml.xml,0,1000.0,350.0,30,205.12,8.952591598486295,4F+,FCxr,2.0,0.2574757754541349,0.23244129800586616,0.02503447744826875
data/snowpits/2020-2021/snowpits-32996-caaml.xml,0,1000.0,250.0,25,259.0,24.982304681329776,P,RGsr,0.5,0.14331128166754825,0.1375060597332814,0.005805221934266869
data/snowpits/2020-2021/snowpits-33942-caaml.xml,0,1200.0,450.0,5,210.0,9.928381016949693,F,DHxr,2.0,0.4967448280295227,0.43189204692545374,0.06485278110406896
data/snowpits/2020-2021/snowpits-31279-caaml.xml,0,1000.0,350.0,14,260.0,25.409508808153134,1F,DH,3.0,0.15305514976784804,0.1426018577434121,0.010453292024435932
data/snowpits/2020-2021/snowpits-30384-caaml.xml,0,1000.0,500.0,32,125.0,1.0127857821582387,,SH,2.0,3.496121062070611,3.4869997137343933,0.009121348336217437
data/snowpits/2020-2021/snowpits-28588-caaml.xml,0,1000.0,400.0,31,162.88,3.24587421255852,4F-,FCxr,0.5,0.568250547924222,0.5585770281602113,0.009673519764010775
data/snowpits/2020-2021/snowpits-30835-caaml.xml,0,1000.0,70.0,22,158.0,2.8392571053874684,F,FC,2.0,0.012904864166700721,0.012886490843885262,1.8373322815458204e-05
data/snowpits/2020-2021/snowpits-27110-caaml.xml,0,1000.0,350.0,30,158.0,2.8392571053874684,F,FC,1.0,0.339973395378196,0.3303977371638717,0.009575658214324285
data/snowpits/2020-2021/snowpits-33026-caaml.xml,0,1000.0,480.0,30,292.25,42.50435458798165,K-,IFil,,0.249336561214632,0.1905531585915044,0.058783402623127604
data/snowpits/2020-2021/snowpits-33032-caaml.xml,0,1000.0,400.0,30,158.0,2.8392571053874684,F,FC,4.0,0.5115368639579081,0.47108575035766664,0.04045111360024143
data/snowpits/2020-2021/snowpits-31277-caaml.xml,0,1000.0,380.0,11,210.0,9.928381016949693,F,DH,4.0,0.18507987569592502,0.17736042698824125,0.007719448707683758
data/snowpits/2020-2021/snowpits-29405-caaml.xml,0,1000.0,400.0,36,217.0,11.469285607132804,1F,RGwp,,0.3196278624638477,0.31724307451981576,0.002384787944031943
data/snowpits/2020-2021/snowpits-31784-caaml.xml,0,1300.0,500.0,25,188.82,6.219059461655684,4F-,FC,4.0,1.5302781671768004,1.4927053388687093,0.03757282830809119
data/snowpits/2020-2021/snowpits-28988-caaml.xml,0,1000.0,400.0,33,141.12,1.7270433427148753,F+,FCso,3.0,3.3773562256384086,3.33497339256449,0.0423828330739187
data/snowpits/2020-2021/snowpits-32722-caaml.xml,0,1000.0,400.0,35,210.0,9.928381016949693,F,DHxr,3.0,0.8830226334256835,0.8794598246249752,0.003562808800708394
data/snowpits/2020-2021/snowpits-32498-caaml.xml,0,1000.0,270.0,29,158.0,2.8392571053874684,F,FC,2.0,0.2569764441029893,0.2569367445218126,3.9699581176717686e-05
data/snowpits/2020-2021/snowpits-29533-caaml.xml,0,1150.0,300.0,23,210.0,9.928381016949693,F,DHch,6.0,0.44828723347397975,0.44533846184858855,0.002948771625391207
data/snowpits/2020-2021/snowpits-32670-caaml.xml,0,1000.0,400.0,24,158.0,2.8392571053874684,F,FC,,0.3840460562198839,0.38363402527630636,0.00041203094357757347
data/snowpits/2020-2021/snowpits-25615-caaml.xml,0,1000.0,300.0,31,158.0,2.8392571053874684,F,FC,0.5,0.08956916009784198,0.04004705617695716,0.04952210392088482
data/snowpits/2020-2021/snowpits-40580-caaml.xml,0,1000.0,300.0,29,210.0,9.928381016949693,F,DH,3.0,0.33729900399022844,0.3199037949482488,0.017395209041979644
data/snowpits/2020-2021/snowpits-28778-caaml.xml,0,1000.0,250.0,0,210.0,9.928381016949693,F,DH,8.0,0.0696557998223227,0.057911293468518886,0.01174450635380381
data/snowpits/2020-2021/snowpits-30513-caaml.xml,0,1000.0,400.0,34,204.0,8.73949373506776,4F,FC,1.5,0.17390528081223006,0.13470257649607456,0.039202704316155496
data/snowpits/2020-2021/snowpits-26387-caaml.xml,0,1000.0,300.0,15,292.25,42.50435458798165,K,IF,,0.1051847090523158,0.08289973297719452,0.022284976075121286
data/snowpits/2020-2021/snowpits-30910-caaml.xml,0,1300.0,450.0,34,292.25,42.50435458798165,K+,MFcr,,0.21624198140774045,0.1863289219383461,0.029913059469394338
data/snowpits/2020-2021/snowpits-30910-caaml.xml,1,1300.0,700.0,34,292.25,42.50435458798165,K+,MFpc,2.0,0.7496341048011982,0.6353780659961993,0.11425603880499892
data/snowpits/2020-2021/snowpits-30910-caaml.xml,2,1300.0,550.0,34,292.25,42.50435458798165,K+,MFpc,2.0,0.37240231636525156,0.3274249150104011,0.04497740135485046
data/snowpits/2020-2021/snowpits-30645-caaml.xml,0,1000.0,350.0,15,234.82,16.23109826588574,1F-,FC,2.0,0.4458632871330574,0.4400922718491874,0.005771015283869965
data/snowpits/2020-2021/snowpits-30507-caaml.xml,0,1000.0,300.0,0.0,158.0,2.8392571053874684,F,FC,2.0,0.24336990691135277,0.2269060390331037,0.01646386787824907
data/snowpits/2020-2021/snowpits-31410-caaml.xml,0,1000.0,420.0,20,125.0,1.0127857821582387,4F+,SH,3.0,1.6691421814698768,1.6592428986423426,0.009899282827534139
data/snowpits/2020-2021/snowpits-33370-caaml.xml,0,1000.0,150.0,38,202.0738495144293,8.382200486413158,1F,RG,2.0,0.11576696523676776,0.11565630154889281,0.00011066368787494416
data/snowpits/2020-2021/snowpits-30058-caaml.xml,0,1000.0,170.0,0.0,333.12,75.60606810494492,P+,FCxr,0.5,0.014608854884841831,0.00697206718969546,0.007636787695146371
data/snowpits/2020-2021/snowpits-30058-caaml.xml,1,1000.0,430.0,0.0,235.0,16.28591383450466,4F,DH,3.0,0.16747669483696018,0.15041779776767847,0.017058897069281705
data/snowpits/2020-2021/snowpits-27710-caaml.xml,0,1000.0,350.0,33,292.25,42.50435458798165,K,MFcr,,0.2243172688172184,0.19415565914032526,0.030161609676893138
data/snowpits/2020-2021/snowpits-27710-caaml.xml,1,1000.0,250.0,33,292.25,42.50435458798165,K,MFcr,,0.11135162516813532,0.1022108014959717,0.009140823672163623
data/snowpits/2020-2021/snowpits-30424-caaml.xml,0,1000.0,200.0,22,210.0,9.928381016949693,F,DH,,0.21166560382567673,0.20949011691070904,0.002175486914967693
data/snowpits/2020-2021/snowpits-29349-caaml.xml,0,1000.0,420.0,16,173.18,4.2511220527893325,F+,FC,2.0,0.34156303102461383,0.32244020716422045,0.0191228238603934
data/snowpits/2020-2021/snowpits-27289-caaml.xml,0,1000.0,200.0,25,120.0,0.8462740448617735,F,FCxr,,0.6753221718258074,0.6683290906372726,0.0069930811885348275
data/snowpits/2020-2021/snowpits-28210-caaml.xml,0,1000.0,400.0,36,158.2,2.8551047529719544,4F,,,0.7507719508110624,0.68235919258644,0.06841275822462249
data/snowpits/2020-2021/snowpits-26770-caaml.xml,0,1000.0,330.0,5,158.0,2.8392571053874684,F,FC,1.0,0.4218353129911774,0.3018907692802236,0.11994454371095375
data/snowpits/2020-2021/snowpits-29503-caaml.xml,0,900.0,300.0,18,158.0,2.8392571053874684,F,FC,1.0,0.3817376157136208,0.3543858368984137,0.02735177881520711
data/snowpits/2020-2021/snowpits-32504-caaml.xml,0,1000.0,400.0,31,312.0,56.67529017639407,P,FCxr,,0.4323589442338748,0.41758211662049555,0.01477682761337925
data/snowpits/2020-2021/snowpits-31550-caaml.xml,0,1000.0,320.0,0,158.0,2.8392571053874684,F,FC,2.5,0.20838984732821939,0.18580755366123852,0.022582293666980852
data/snowpits/2020-2021/snowpits-31550-caaml.xml,1,1000.0,320.0,0,210.0,9.928381016949693,F,DH,8.0,0.2020787662216018,0.1718990606162087,0.030179705605393122
data/snowpits/2020-2021/snowpits-31760-caaml.xml,0,1200.0,600.0,20,235.0,16.28591383450466,4F,DHla,4.0,1.4342246290977194,1.393831399544881,0.04039322955283832
data/snowpits/2020-2021/snowpits-32226-caaml.xml,0,1000.0,350.0,30,120.0,0.8462740448617735,F,FCxr,2.0,0.4458708819420404,0.44574740418146414,0.00012347776057622468
data/snowpits/2020-2021/snowpits-27784-caaml.xml,0,1000.0,280.0,25,120.0,0.8462740448617735,F,FCso,,0.21028747698424807,0.20963775888356054,0.0006497181006875224
data/snowpits/2020-2021/snowpits-33168-caaml.xml,0,1000.0,540.0,0.0,158.0,2.8392571053874684,F,FC,1.0,0.8270031274218166,0.6965543898674701,0.1304487375543465
data/snowpits/2020-2021/snowpits-33168-caaml.xml,1,1000.0,490.0,0.0,226.75,13.916231345891948,4F-,DHxr,4.0,0.6352148152641711,0.5811565548874479,0.05405826037672319
data/snowpits/2020-2021/snowpits-32394-caaml.xml,0,1100.0,400.0,34,235.0,16.28591383450466,4F,DHxr,,0.6180010896013696,0.61131262009343,0.006688469507939544
data/snowpits/2020-2021/snowpits-27423-caaml.xml,0,1000.0,230.0,25,205.12,8.952591598486295,4F+,FCso,1.0,0.07181178095905613,0.06393254933894756,0.007879231620108574
data/snowpits/2020-2021/snowpits-31162-caaml.xml,0,1000.0,350.0,15,141.12,1.7270433427148753,F+,FCso,,0.4875651228816566,0.47132521366531294,0.01623990921634367
data/snowpits/2020-2021/snowpits-31162-caaml.xml,1,1000.0,200.0,15,292.25,42.50435458798165,1F,MFcr,,0.14702049095794095,0.14362933337102862,0.003391157586912326
data/snowpits/2020-2021/snowpits-27941-caaml.xml,1,1000.0,500.0,30,120.0,0.8462740448617735,F,FCxr,1.5,3.4082825011393845,3.3887600884342493,0.019522412705135033
data/snowpits/2020-2021/snowpits-26829-caaml.xml,0,1000.0,80.0,35,210.0,9.928381016949693,F,DH,2.0,0.004905315385733189,0.004905017529143107,2.9785659008168967e-07
data/snowpits/2020-2021/snowpits-27073-caaml.xml,0,1000.0,400.0,29,101.0,0.3963944665536936,F,DFdc,1.0,0.6770917789400406,0.6385437245169482,0.03854805442309245
data/snowpits/2020-2021/snowpits-28255-caaml.xml,0,1400.0,350.0,33,125.0,1.0127857821582387,1F+,SH,3.0,2.0329608095973004,2.0217661850331137,0.011194624564186873
data/snowpits/2020-2021/snowpits-28154-caaml.xml,0,1000.0,20.0,28,120.0,0.8462740448617735,F,FCso,3.0,0.01008864950670958,0.009624431901003093,0.0004642176057064884
data/snowpits/2020-2021/snowpits-28797-caaml.xml,0,1000.0,480.0,26,210.0,9.928381016949693,F,DH,3.0,1.1582936558253092,1.0790001018181221,0.0792935540071871
data/snowpits/2020-2021/snowpits-30500-caaml.xml,1,1000.0,440.0,5,210.0,9.928381016949693,F,DH,4.0,0.5758567703323174,0.5591639194454802,0.01669285088683724
data/snowpits/2020-2021/snowpits-32530-caaml.xml,0,1000.0,550.0,32,210.0,9.928381016949693,F,DHcp,1.0,1.577099675433734,1.5742083798746318,0.0028912955591023502
data/snowpits/2020-2021/snowpits-30276-caaml.xml,0,1000.0,500.0,24,125.0,1.0127857821582387,F-,SH,15.0,4.190071475433364,3.312915092939188,0.8771563824941762
data/snowpits/2020-2021/snowpits-26917-caaml.xml,0,1000.0,140.0,13,158.0,2.8392571053874684,F,FC,1.0,0.029886281953010352,0.02840129364905699,0.0014849883039533638
data/snowpits/2020-2021/snowpits-28147-caaml.xml,2,1000.0,300.0,18,120.0,0.8462740448617735,F,FCxr,1.0,0.6730434012020207,0.6723760214781815,0.0006673797238390993
data/snowpits/2020-2021/snowpits-29413-caaml.xml,0,1000.0,530.0,15,226.75,13.916231345891948,4F-,DHla,2.0,0.8918563957418819,0.851688661401718,0.040167734340164005
data/snowpits/2020-2021/snowpits-31673-caaml.xml,0,1000.0,480.0,30,120.0,0.8462740448617735,F,FCso,1.0,1.6107090409712026,1.4733465325552177,0.1373625084159849
data/snowpits/2020-2021/snowpits-33762-caaml.xml,0,1000.0,430.0,23,210.0,9.928381016949693,F,DH,4.0,0.8733752005215943,0.8714369365353295,0.0019382639862648863
data/snowpits/2020-2021/snowpits-30322-caaml.xml,0,1000.0,400.0,39,184.0,5.550242516693784,4F,FCxr,1.0,0.23602629415421567,0.2232833486787432,0.012742945475472474
data/snowpits/2020-2021/snowpits-26783-caaml.xml,0,1000.0,250.0,22,120.0,0.8462740448617735,F,FCxr,1.0,0.20592859766739363,0.17994405171381014,0.025984545953583484
data/snowpits/2020-2021/snowpits-31767-caaml.xml,0,1200.0,300.0,25,218.25,11.76284161008514,F+,DH,4.0,0.33684728657506713,0.33291242300124874,0.0039348635738184045
data/snowpits/2020-2021/snowpits-31767-caaml.xml,1,1200.0,270.0,25,218.25,11.76284161008514,F+,DH,4.0,0.2866466643099597,0.2843239322135556,0.0023227320964041183
data/snowpits/2020-2021/snowpits-30397-caaml.xml,0,1000.0,200.0,17,275.9,32.99294027132502,P,,,0.14595476469655008,0.12059597660708349,0.025358788089466604
data/snowpits/2020-2021/snowpits-30193-caaml.xml,0,1000.0,300.0,28,173.18,4.2511220527893325,F+,FC,2.0,0.5387914308474171,0.5374966474292688,0.0012947834181482147
data/snowpits/2020-2021/snowpits-30193-caaml.xml,1,1000.0,300.0,28,292.25,42.50435458798165,P-,MFcr,,0.3287139280088245,0.3127071307840872,0.01600679722473732
data/snowpits/2020-2021/snowpits-28014-caaml.xml,0,1030.0,430.0,24,188.82,6.219059461655684,4F-,FC,1.0,0.551215565078313,0.5229814116390237,0.028234153439289422
data/snowpits/2020-2021/snowpits-30832-caaml.xml,0,1400.0,500.0,27,292.25,42.50435458798165,4F+,MF,0.5,1.0652867446571626,1.0347869643612477,0.03049978029591493
data/snowpits/2020-2021/snowpits-34074-caaml.xml,0,1000.0,400.0,28,292.25,42.50435458798165,P,MFcr,,0.8163732357509276,0.7405090899949902,0.0758641457559374
data/snowpits/2020-2021/snowpits-29000-caaml.xml,0,1000.0,100.0,29,120.0,0.8462740448617735,F,FCso,2.0,0.024650689079105177,0.02429527428889371,0.0003554147902114672
data/snowpits/2020-2021/snowpits-28745-caaml.xml,0,1000.0,350.0,32,292.25,42.50435458798165,1F,MFcr,,0.30153242254817175,0.2871232885462086,0.014409134001963118
data/snowpits/2020-2021/snowpits-28745-caaml.xml,1,1000.0,400.0,32,188.82,6.219059461655684,4F-,FC,2.0,0.9598202929183116,0.9597650943745091,5.5198543802562275e-05
data/snowpits/2020-2021/snowpits-26962-caaml.xml,0,1000.0,110.0,27,120.0,0.8462740448617735,F,FCso,1.0,0.040007168472036586,0.037554631193152464,0.0024525372788841244
data/snowpits/2020-2021/snowpits-28564-caaml.xml,0,1000.0,470.0,26,184.0,5.550242516693784,4F,FCxr,1.0,0.7276242852446791,0.7242994290853763,0.0033248561593029287
data/snowpits/2020-2021/snowpits-30605-caaml.xml,0,1000.0,300.0,33,235.0,16.28591383450466,4F,DH,2.0,0.15643700552892667,0.14458607125681197,0.011850934272114698
data/snowpits/2020-2021/snowpits-26102-caaml.xml,0,1000.0,270.0,18,285.0,38.05668212481788,P,DH,3.0,0.06704466430723652,0.06225325856121388,0.004791405746022638
data/snowpits/2020-2021/snowpits-31360-caaml.xml,0,1400.0,400.0,27,210.0,9.928381016949693,F,DH,4.0,0.8868332098521641,0.8682553442904891,0.018577865561674924
data/snowpits/2020-2021/snowpits-27053-caaml.xml,0,1000.0,380.0,26,158.0,2.8392571053874684,F,FC,2.0,0.4181424443755893,0.3909701384686316,0.027172305906957708
data/snowpits/2020-2021/snowpits-27462-caaml.xml,0,900.0,200.0,29,158.0,2.8392571053874684,F,FC,1.0,0.03695879159229042,0.03690046403966871,5.832755262171792e-05
data/snowpits/2020-2021/snowpits-26636-caaml.xml,0,1000.0,300.0,10,103.7,0.4451845325259753,F,,,0.42593648601522627,0.362395631486053,0.06354085452917321
data/snowpits/2020-2021/snowpits-30759-caaml.xml,0,1000.0,320.0,34,142.82,1.820477288174619,F-,FC,1.5,0.3356489300217423,0.32877350949690204,0.00687542052484025
data/snowpits/2020-2021/snowpits-33535-caaml.xml,0,1000.0,170.0,28,248.0,20.639583747787405,1F,FCso,1.0,0.07232718939054288,0.07232214485901194,5.044531530941841e-06
data/snowpits/2020-2021/snowpits-32826-caaml.xml,0,1000.0,240.0,6,210.0,9.928381016949693,F,DH,4.0,0.06295831898079807,0.05521579021634168,0.007742528764456386
data/snowpits/2020-2021/snowpits-31409-caaml.xml,0,1000.0,220.0,13,158.0,2.8392571053874684,F,FC,2.0,0.0876610616639934,0.07880302561931314,0.008858036044680261
data/snowpits/2020-2021/snowpits-27008-caaml.xml,0,1000.0,500.0,30,120.0,0.8462740448617735,F,FCso,1.0,1.5623580485362014,1.546445710440959,0.015912338095242486
data/snowpits/2020-2021/snowpits-26388-caaml.xml,0,1000.0,180.0,25,292.25,42.50435458798165,P,MFcr,,0.027936483052458994,0.02100229112150685,0.006934191930952145
data/snowpits/2020-2021/snowpits-27872-caaml.xml,0,1000.0,380.0,31,184.0,5.550242516693784,4F,FCso,1.0,0.4742678304783702,0.44627535566692217,0.027992474811448013
data/snowpits/2020-2021/snowpits-27966-caaml.xml,0,1200.0,220.0,0.0,188.6,6.187240074822121,1F-,,,0.0657693715701918,0.05878901785426185,0.006980353715929961
data/snowpits/2020-2021/snowpits-28076-caaml.xml,0,1000.0,300.0,14,210.0,9.928381016949693,F,DH,3.0,0.11238728906283997,0.10993363373898661,0.00245365532385336
data/snowpits/2020-2021/snowpits-31026-caaml.xml,0,1000.0,500.0,20,142.82,1.820477288174619,F-,FC,3.0,1.4414203143714521,1.3330979895829145,0.10832232478853773
data/snowpits/2020-2021/snowpits-32225-caaml.xml,0,1400.0,450.0,23,226.75,13.916231345891948,4F-,DHxr,2.0,1.0664297000998277,1.0613617442715737,0.005067955828254144
data/snowpits/2020-2021/snowpits-32225-caaml.xml,1,1400.0,500.0,23,251.75,22.048510069372696,1F-,DH,3.0,1.1909518662096212,1.1776966468285988,0.013255219381022507
data/snowpits/2020-2021/snowpits-31636-caaml.xml,0,1000.0,300.0,25,203.14,8.578542563485732,1F-,RGsr,0.5,0.16989157699690877,0.1071935287338632,0.06269804826304555
data/snowpits/2020-2021/snowpits-31636-caaml.xml,1,1000.0,500.0,25,226.88,13.951370689304717,1F-,FCxr,2.0,0.933708969302419,0.9260484842476214,0.007660485054797578
data/snowpits/2020-2021/snowpits-32043-caaml.xml,0,1000.0,300.0,39,184.0,5.550242516693784,4F,FCxr,1.5,0.644523747198723,0.6445002612062862,2.348599243668968e-05
data/snowpits/2020-2021/snowpits-30643-caaml.xml,0,1000.0,300.0,30,224.4,13.292727139966141,1F+,,,0.24151774695888878,0.21426965031367895,0.027248096645209826
data/snowpits/2020-2021/snowpits-31100-caaml.xml,0,1000.0,500.0,33,201.75,8.323253644976182,F-,DHcp,0.5,0.41160483772470285,0.36204040518351416,0.0495644325411887
data/snowpits/2020-2021/snowpits-27724-caaml.xml,0,1000.0,140.0,0,210.0,9.928381016949693,F,DH,4.0,0.023397101169664508,0.02109062741388697,0.002306473755777539
data/snowpits/2020-2021/snowpits-28104-caaml.xml,0,1000.0,410.0,23,204.0,8.73949373506776,4F,FC,0.5,0.5824673901055128,0.5711463829447683,0.01132100716074456
data/snowpits/2020-2021/snowpits-28104-caaml.xml,1,1000.0,480.0,23,292.25,42.50435458798165,P,MFcr,,0.75554698080165,0.692468173241181,0.0630788075604689
data/snowpits/2020-2021/snowpits-27467-caaml.xml,0,1000.0,350.0,0.0,312.0,56.67529017639407,P,FCxr,,0.17021285231558353,0.14645366226997786,0.023759190045605682
data/snowpits/2020-2021/snowpits-30567-caaml.xml,0,1000.0,300.0,24,125.0,1.0127857821582387,F-,SH,,0.12938763387270463,0.12397840725771618,0.005409226614988458
data/snowpits/2020-2021/snowpits-29154-caaml.xml,0,1100.0,300.0,29,210.0,9.928381016949693,F,DH,,0.19411412120675844,0.18156146105969848,0.012552660147059969
data/snowpits/2020-2021/snowpits-26964-caaml.xml,0,1000.0,500.0,30,158.0,2.8392571053874684,F,FC,1.0,0.8623775661555153,0.8506777996864657,0.0116997664690496
data/snowpits/2020-2021/snowpits-27461-caaml.xml,0,1000.0,210.0,25,158.0,2.8392571053874684,F,FC,1.0,0.05043570969342558,0.04927619624546799,0.001159513447957594
data/snowpits/2020-2021/snowpits-30571-caaml.xml,0,1450.0,420.0,29,141.12,1.7270433427148753,F+,FCxr,2.0,2.5832731129347777,2.5804913381853165,0.002781774749461179
data/snowpits/2020-2021/snowpits-30023-caaml.xml,0,1000.0,280.0,20,125.0,1.0127857821582387,F-,SH,6.0,0.44913754118292937,0.39459752938611875,0.054540011796810596
data/snowpits/2020-2021/snowpits-29768-caaml.xml,0,1000.0,350.0,21,173.18,4.2511220527893325,F+,FC,1.0,0.17636907606532243,0.1691321197901171,0.007236956275205306
data/snowpits/2020-2021/snowpits-28381-caaml.xml,0,1000.0,280.0,21,292.25,42.50435458798165,1F,MF,2.0,0.16065303953794788,0.10485417358302719,0.05579886595492069
